,Date,Value
560,1993-09-01,-43.88000000000011
561,1993-10-01,-43.8799999999992
562,1993-11-01,-33.97133333333295
563,1993-12-01,-33.97133333333295
564,1994-01-01,-33.97133333333295
565,1994-02-01,-43.75966666666682
566,1994-03-01,-43.75966666666682
567,1994-04-01,-43.75966666666682
568,1994-05-01,-28.047999999999774
569,1994-06-01,-28.047999999999774
570,1994-07-01,-28.048000000000684
571,1994-08-01,-41.40433333333385
572,1994-09-01,-41.40433333333385
573,1994-10-01,-41.40433333333294
574,1994-11-01,-22.33366666666643
575,1994-12-01,-22.33366666666643
576,1995-01-01,-22.33366666666734
577,1995-02-01,-19.569333333332906
578,1995-03-01,-19.569333333332906
579,1995-04-01,-19.569333333332906
580,1995-05-01,-34.042666666667174
581,1995-06-01,-34.042666666667174
582,1995-07-01,-34.042666666666264
583,1995-08-01,-29.82033333333311
584,1995-09-01,-29.82033333333311
585,1995-10-01,-29.82033333333311
586,1995-11-01,-31.96066666666684
587,1995-12-01,-31.96066666666684
588,1996-01-01,-31.96066666666775
589,1996-02-01,-54.790666666666766
590,1996-03-01,-54.790666666666766
591,1996-04-01,-54.79066666666586
592,1996-05-01,-32.85599999999977
593,1996-06-01,-32.85599999999977
594,1996-07-01,-32.85600000000068
595,1996-08-01,-42.787666666667064
596,1996-09-01,-42.787666666666155
597,1996-10-01,-42.787666666667064
598,1996-11-01,-34.29466666666667
599,1996-12-01,-34.29466666666667
600,1997-01-01,-34.29466666666667
601,1997-02-01,-52.0566666666673
602,1997-03-01,-52.0566666666673
603,1997-04-01,-52.05666666666548
604,1997-05-01,-47.9993333333332
605,1997-06-01,-47.9993333333332
606,1997-07-01,-47.9993333333332
607,1997-08-01,-34.36133333333237
608,1997-09-01,-34.36133333333237
609,1997-10-01,-34.36133333333419
610,1997-11-01,-33.524333333332834
611,1997-12-01,-33.524333333332834
612,1998-01-01,-33.52433333333465
613,1998-02-01,-34.40633333333426
614,1998-03-01,-34.40633333333426
615,1998-04-01,-34.40633333333244
616,1998-05-01,-50.46600000000035
617,1998-06-01,-50.46600000000035
618,1998-07-01,-50.46599999999853
619,1998-08-01,-57.631333333332805
620,1998-09-01,-57.631333333332805
621,1998-10-01,-57.631333333334624
622,1998-11-01,-41.09100000000035
623,1998-12-01,-41.09100000000035
624,1999-01-01,-41.09100000000035
625,1999-02-01,-35.6293333333324
626,1999-03-01,-35.6293333333324
627,1999-04-01,-35.629333333334216
628,1999-05-01,-52.5679999999993
629,1999-06-01,-52.5679999999993
630,1999-07-01,-52.56800000000112
631,1999-08-01,-72.50733333333301
632,1999-09-01,-72.50733333333301
633,1999-10-01,-72.50733333333483
634,1999-11-01,-34.49300000000039
635,1999-12-01,-34.49300000000039
636,2000-01-01,-34.492999999998574
637,2000-02-01,-81.60733333333337
638,2000-03-01,-81.60733333333337
639,2000-04-01,-81.60733333333337
640,2000-05-01,-24.048666666667486
641,2000-06-01,-24.048666666667486
642,2000-07-01,-24.048666666665667
643,2000-08-01,-39.733333333333576
644,2000-09-01,-39.733333333333576
645,2000-10-01,-39.73333333333176
646,2000-11-01,-11.284666666666453
647,2000-12-01,-11.284666666666453
648,2001-01-01,-11.284666666668272
649,2001-02-01,-41.64766666666583
650,2001-03-01,-41.64766666666583
651,2001-04-01,-41.64766666666765
652,2001-05-01,0.5093333333334158
653,2001-06-01,0.5093333333334158
654,2001-07-01,0.5093333333334158
655,2001-08-01,-21.33333333333394
656,2001-09-01,-21.33333333333394
657,2001-10-01,-21.33333333333212
658,2001-11-01,-42.88600000000042
659,2001-12-01,-42.88600000000042
660,2002-01-01,-42.8859999999986
661,2002-02-01,-34.751666666667006
662,2002-03-01,-34.751666666667006
663,2002-04-01,-34.751666666667006
664,2002-05-01,-32.94800000000032
665,2002-06-01,-32.94800000000032
666,2002-07-01,-32.94800000000032
667,2002-08-01,-26.470666666666148
668,2002-09-01,-26.470666666666148
669,2002-10-01,-26.470666666666148
670,2002-11-01,-37.347999999999956
671,2002-12-01,-37.347999999999956
672,2003-01-01,-37.347999999999956
673,2003-02-01,-43.12266666666619
674,2003-03-01,-43.12266666666619
675,2003-04-01,-43.12266666666801
676,2003-05-01,-84.81700000000092
677,2003-06-01,-84.81700000000092
678,2003-07-01,-84.8169999999991
679,2003-08-01,-67.3163333333323
680,2003-09-01,-67.3163333333323
681,2003-10-01,-67.31633333333411
682,2003-11-01,-50.298000000000684
683,2003-12-01,-50.298000000000684
684,2004-01-01,-50.297999999998865
685,2004-02-01,-62.93933333333371
686,2004-03-01,-62.93933333333371
687,2004-04-01,-62.93933333333189
688,2004-05-01,-64.78433333333305
689,2004-06-01,-64.78433333333305
690,2004-07-01,-64.78433333333487
691,2004-08-01,-73.02833333333365
692,2004-09-01,-73.02833333333365
693,2004-10-01,-73.02833333333183
694,2004-11-01,-79.63733333333403
695,2004-12-01,-79.63733333333403
696,2005-01-01,-79.63733333333221
697,2005-02-01,-49.5616666666665
698,2005-03-01,-49.5616666666665
699,2005-04-01,-49.5616666666665
700,2005-05-01,-77.61700000000019
701,2005-06-01,-77.61700000000019
702,2005-07-01,-77.61700000000019
703,2005-08-01,-63.14766666666765
704,2005-09-01,-63.14766666666765
705,2005-10-01,-63.14766666666583
706,2005-11-01,-90.53900000000067
